rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
2024978000000,,164,,2024,977000000,"""imu_link""",,-0.00622913401839,0.00729219784572,-0.566198221697,0.824213319164,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00618981312971,0.0123410166502,0.131341120639,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-7.51027544877,-2.69594315205,8.91200471122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025081000000,,165,,2025,81000000,"""imu_link""",,-0.0055682293172,0.00716082630604,-0.561335847347,0.827538388156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0141663670007,-0.00449939094268,0.102105227973,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,6.37414980523,1.29787779018,9.06574613351,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025186000000,,166,,2025,185000000,"""imu_link""",,-0.00574643644074,0.00702280413653,-0.557424131072,0.830178292169,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0157179662193,0.000408015024255,0.0928992832597,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-7.78478364772,-0.153122162109,11.3715431306,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025289000000,,167,,2025,289000000,"""imu_link""",,-0.00527570667339,0.00681353237721,-0.554122640213,0.832390438616,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0101985046601,-0.0204658880774,0.075825167933,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.54075149368,-0.583481351567,9.8146333022,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025394000000,,168,,2025,394000000,"""imu_link""",,-0.00505261915734,0.00659690914474,-0.550923365849,0.834514467694,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0080019865803,0.0107557412169,0.0688365231102,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1.29401613214,1.08564684116,13.6841029407,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025499000000,,169,,2025,498000000,"""imu_link""",,-0.00630880755819,0.00687459470332,-0.548252161768,0.836261027438,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0593823750504,-0.0599055472311,0.0506439903731,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,5.12784147904,1.64924219537,9.45970577682,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025603000000,,170,,2025,602000000,"""imu_link""",,-0.00673160214168,0.00647741370758,-0.546453418465,0.83743739473,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00101521106421,0.00390734648665,0.0379115429998,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,4.82381330079,0.606660793639,9.18564844565,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025710000000,,171,,2025,706000000,"""imu_link""",,-0.00642410815324,0.00628759385255,-0.544876506438,0.838468120878,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00177064323093,0.00220998949426,0.0334469319752,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-7.42696757164,-0.883271338171,9.15743596852,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025810000000,,172,,2025,810000000,"""imu_link""",,-0.00520381277851,0.00605775555594,-0.543806451243,0.839172668476,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00334613832531,0.00188970065561,0.0243593899265,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-7.80812097073,-2.50686090866,10.2380978901,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025914000000,,173,,2025,914000000,"""imu_link""",,-0.0054683218423,0.00572760347163,-0.542537272011,0.839994405037,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00874127222844,-0.0437598203125,0.0165986923378,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1.42200476156,2.23940981678,6.70742671131,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026019000000,,174,,2026,18000000,"""imu_link""",,-0.00563516745484,0.00563453820043,-0.541647031763,0.840568254129,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0116935201874,-0.0136493190696,0.0180162676242,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-9.13351629385,-2.81648963978,13.335479954,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026121000000,,175,,2026,122000000,"""imu_link""",,-0.00544510651832,0.00544157852795,-0.540821243616,0.841102325815,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0170723629861,0.000177079251499,0.013529651092,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,5.85782411435,-1.15266179447,10.27122547,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026226000000,,176,,2026,226000000,"""imu_link""",,-0.00584826152797,0.00550128026295,-0.539932491498,0.841670029392,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0123404104619,0.00312865157023,0.0259274267496,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-6.53376587856,0.00537620322629,10.1605039563,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026333000000,,177,,2026,332000000,"""imu_link""",,-0.00619121388954,0.00624459368135,-0.539233932615,0.842110111468,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00949922932312,0.0126123237379,0.00295559602377,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,4.79046991023,-1.3990735368,8.84738727039,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026436000000,,178,,2026,436000000,"""imu_link""",,-0.00573717912709,0.00637325187017,-0.538940386988,0.842300258642,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0256281074282,0.0610846547445,0.000260687052242,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.87274150534,-3.33481885818,18.1592894861,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026540000000,,179,,2026,540000000,"""imu_link""",,-0.00662221427839,0.00779949017404,-0.538380475744,0.842639767379,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0379281627683,0.0156172058859,0.00585336881699,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-8.84464095987,-1.14348581173,8.5176749437,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026644000000,,180,,2026,644000000,"""imu_link""",,-0.00642316832949,0.00782917126906,-0.537955148593,0.842912631942,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0357394492373,-0.0460526544842,0.000262473718738,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.51665372153,-2.25563877339,6.5795071634,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026749000000,,181,,2026,748000000,"""imu_link""",,-0.00714527327665,0.00798210738574,-0.53782690943,0.84298721611,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00818412365945,0.0126145174808,0.00658669550994,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1.94512931656,-2.92353777411,5.78952381441,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026852000000,,182,,2026,852000000,"""imu_link""",,-0.00621576172158,0.00652427079094,-0.537508519361,0.843210169419,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0316069966725,-0.0433340233464,0.0291675018063,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,2.6142511384,0.298295599112,5.6138574007,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026956000000,,183,,2026,956000000,"""imu_link""",,-0.00663425821149,0.00697187140225,-0.5373192608,0.843324013414,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0127084669206,-0.00911662843096,-0.0151102620345,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.727575273817,-2.0117538679,11.6503615639,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2027060000000,,184,,2027,60000000,"""imu_link""",,-0.00626813102839,0.00691665773745,-0.537079769491,0.843479811011,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0195883512838,-0.0168876422199,0.0067992879134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.88249203901,-1.67421236801,9.93877665787,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2027165000000,,185,,2027,164000000,"""imu_link""",,-0.00651125234832,0.00753466383184,-0.536916953234,0.843576325986,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0126436545655,0.00224201004345,0.000583567405142,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,3.83418937497,-1.51587121307,10.0654176214,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2027269000000,,186,,2027,268000000,"""imu_link""",,-0.00672653593524,0.00689547127513,-0.536600079535,0.84378170212,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0428215344874,-0.00704517774819,0.0152102388968,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.10340426703,-0.461397877049,11.6805451592,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2027372000000,,187,,2027,372000000,"""imu_link""",,-0.00759523517632,0.00787915976889,-0.536231881902,0.843999763078,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00012355808871,0.00201263788943,0.0183037062063,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-7.71165370592,-1.65207388923,9.6972015064,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2027476000000,,188,,2027,476000000,"""imu_link""",,-0.00734205127724,0.00774354207144,-0.536124915501,0.844071209566,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0184625731628,-0.0238095785116,-0.00751041175758,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,12.7589005395,1.82142475995,8.81313846592,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2027581000000,,189,,2027,580000000,"""imu_link""",,-0.00756206421978,0.00809393728899,-0.535885094714,0.844218258881,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0135653622178,0.0101598847264,-0.00205952976576,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-7.67775960064,-0.391505403048,6.23655792218,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2027685000000,,190,,2027,684000000,"""imu_link""",,-0.00799548476236,0.00816058299177,-0.536044101227,0.844112669404,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0397226050795,-0.00194177301184,0.0044543515198,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,4.8645471034,0.340700176581,9.56630930584,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2027788000000,,191,,2027,788000000,"""imu_link""",,-0.00778947091309,0.00839051309497,-0.535937172452,0.84418023586,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0207915950482,0.0530496340886,-0.00598277910286,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.58013108357,-3.95895617149,21.5387490517,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2027895000000,,192,,2027,892000000,"""imu_link""",,-0.00782912357922,0.0085932951112,-0.536141176954,0.844048279708,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0365583780605,0.00885705572693,0.0101396037251,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.45741221461,-1.40035377442,6.35736290858,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2027996000000,,193,,2027,996000000,"""imu_link""",,-0.00731184965531,0.00792111858335,-0.535967071281,0.844170060614,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00373583383191,-0.00267487385974,-0.00520826436355,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.78090512833,0.651526774125,9.79744691841,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2028101000000,,194,,2028,100000000,"""imu_link""",,-0.00668504627616,0.00740298634898,-0.533612923024,0.845670003211,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0678777777841,-0.00574703717941,0.322597959954,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,4.85159238384,11.5683118276,10.5678672686,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2028205000000,,195,,2028,204000000,"""imu_link""",,-0.00485837709956,0.00714936852806,-0.509976671028,0.860144800431,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0434057396627,-0.00819623658138,0.66690085385,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,13.2623821723,10.9012719088,12.1166720865,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2028309000000,,196,,2028,308000000,"""imu_link""",,-0.00250514357466,0.00714410445977,-0.464788355272,0.885389445855,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0267818577268,-0.130274454688,1.16417695646,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-6.09206221447,14.9291321558,16.9375135628,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2028412000000,,197,,2028,412000000,"""imu_link""",,-0.00617482081632,0.00782667146056,-0.412446694111,0.910927186617,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.031848994911,-0.0478987030484,1.07052681729,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,4.9389552304,6.95112588441,11.5529216186,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2028520000000,,198,,2028,519000000,"""imu_link""",,-0.00683997990809,0.00842532972652,-0.359108004376,0.933232912882,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0242450892954,0.0430598546425,1.1700148983,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,5.86345446507,13.5138835602,12.8575341473,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2028624000000,,199,,2028,623000000,"""imu_link""",,-0.0046078313027,0.00824748042631,-0.296216279571,0.95507416606,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0849252940796,0.125748298123,1.42151891309,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-5.68196059862,17.6548832302,20.6043330584,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2028727000000,,200,,2028,727000000,"""imu_link""",,-0.00299158411759,0.00925692006631,-0.226863486732,0.973877979134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0485672197888,-0.0966594728322,1.3149828427,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-21.865738771,12.9640014701,13.6218500028,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2028832000000,,201,,2028,831000000,"""imu_link""",,-0.00772687076525,0.0140025362709,-0.163644281951,0.986389767501,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.20071083048,0.179972964713,1.23267694994,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.572417133413,0.268384990294,0.137877198826,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2028935000000,,202,,2028,935000000,"""imu_link""",,-0.0130351209342,0.032807212895,-0.103666360487,0.993985441597,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.103216223141,0.630483849263,1.03820797698,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.743660155452,0.61595366041,0.674739954206,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2029040000000,,203,,2029,39000000,"""imu_link""",,0.00194789375576,0.0458935463049,-0.0492047042495,0.997731870393,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.259387055469,0.00520567970803,1.01861992542,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-7.879860947,8.27014027464,13.9816933425,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2029143000000,,204,,2029,143000000,"""imu_link""",,0.0100958598836,0.0460518755041,-0.00160538458623,0.998886740885,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00468198102491,-0.00782129420432,0.78536478384,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-5.01972139313,6.79617228217,7.48503914402,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2029247000000,,205,,2029,247000000,"""imu_link""",,0.00364711068359,0.0438818391123,0.032562393988,0.998499260529,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.294487594612,-0.249883532442,0.551732265751,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-13.5884853417,2.68624715629,0.33068387891,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2029352000000,,206,,2029,351000000,"""imu_link""",,-0.00790124410378,0.0178796046594,0.0610249287423,0.997944812177,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.228583154027,-0.590925911409,0.434701497533,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,12.0431715731,13.0294920605,32.059023001,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2029455000000,,207,,2029,455000000,"""imu_link""",,0.000304257865794,0.0165089809043,0.0781431769099,0.996805399704,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.170259248187,-0.135592822979,0.270523294847,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-10.1249673368,1.50037716577,17.9800142045,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2029558000000,,208,,2029,559000000,"""imu_link""",,0.00872163411488,0.0126128902912,0.0887606266954,0.995934937255,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.105137414053,-0.282156864674,0.155801073017,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.54480764103,1.28675200337,0.665391004213,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2029664000000,,209,,2029,664000000,"""imu_link""",,0.001681774523,0.0111710895398,0.0941173809084,0.995497010043,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.294671566367,0.00812046107907,0.0826664943098,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.97252475858,1.2812636072,4.99402800761,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2029769000000,,210,,2029,768000000,"""imu_link""",,-0.00341780685313,0.0104300120184,0.0996093407846,0.994966086193,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0390723497372,-0.0116139774344,0.0587822075018,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,12.3967442742,-0.550710574009,10.0113262789,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2029872000000,,211,,2029,872000000,"""imu_link""",,-0.00193152420994,0.010796805042,0.103326599562,0.994587005766,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0439727557095,-0.00760939515595,0.0884201397795,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-5.54471281375,-1.35738125933,9.36278022468,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2029977000000,,212,,2029,976000000,"""imu_link""",,-0.00140706538428,0.0109374995417,0.106942682708,0.994204030311,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0168680063938,-0.00974686396717,0.0703875419302,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.06141919333,-1.13049109811,10.1146875785,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2030081000000,,213,,2030,80000000,"""imu_link""",,-0.00158886035786,0.0111378400329,0.109848951975,0.993884616941,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00343126510356,-0.0150414363465,0.0507152664898,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.11962860241,0.905123953303,11.1010851382,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2030185000000,,214,,2030,184000000,"""imu_link""",,-0.00156628396257,0.0110945707814,0.11189578987,0.993656776489,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0032701686398,-0.0125649558866,0.0221782626586,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,14.6614097005,2.04116778688,9.61987228072,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2030289000000,,215,,2030,288000000,"""imu_link""",,-0.00209403550989,0.0111095845357,0.113838499989,0.993434944054,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0182249714295,-0.0133767091393,0.0176370027671,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,5.75070633736,-2.21704928616,7.70059449937,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2030392000000,,216,,2030,392000000,"""imu_link""",,-0.00169635323051,0.0108850443732,0.115157015096,0.993286212564,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00264580558754,-0.0258749542044,0.0300499610039,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.98290722331,-1.86797170299,5.42669736948,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2030496000000,,217,,2030,496000000,"""imu_link""",,-0.00127673354689,0.0111211201514,0.116634550165,0.99311181261,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0216791869104,0.000761787030902,0.034921650361,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-6.65887844392,-0.442222757171,8.71302795335,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2030602000000,,218,,2030,601000000,"""imu_link""",,-0.000746906583378,0.011428895331,0.117510398014,0.99300560363,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0315688499807,-0.00197948002321,0.0101983162648,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,5.97046912345,-2.848681297,9.3787492498,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2030705000000,,219,,2030,705000000,"""imu_link""",,-0.0011294951852,0.0113421195541,0.118277431467,0.992915167459,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0299807010432,-0.00429784193048,0.0238801122274,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.51578465539,-2.28563570533,7.03401541736,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
