222,14.977
223,15.044
224,15.111
225,15.178
226,15.245
227,15.312
228,15.379
229,15.446
230,15.513
231,15.58
232,15.647
233,15.714
234,15.781
235,15.848
236,15.915
237,15.982
238,16.049
239,16.116
240,16.183
241,16.25
242,16.317
243,16.384
244,16.451
245,16.518
246,16.585
247,16.652
248,16.719
249,16.786
250,16.853
251,16.92
252,16.987
253,17.054
254,17.121
255,17.188
256,17.255
257,17.322
258,17.389
259,17.456
260,17.523
261,17.59
262,17.657
263,17.724
264,17.791
265,17.858
266,17.925
267,17.992
268,18.061
269,18.128
270,18.195
271,18.262
272,18.329
273,18.396
274,18.463
275,18.53
276,18.597
277,18.664
278,18.731
279,18.798
280,18.865
281,18.932
282,18.999
283,19.066
284,19.133
285,19.2
286,19.267
287,19.334
288,19.401
289,19.468
290,19.535
291,19.602
292,19.669
293,19.736
294,19.803
295,19.87
296,19.937
297,20.004
298,20.071
299,20.138
300,20.205
301,20.272
302,20.339
303,20.406
304,20.473
305,20.54
306,20.607
307,20.674
308,20.745
309,20.812
310,20.879
311,20.946
312,21.013
313,21.08
314,21.147
315,21.214
316,21.281
317,21.348
318,21.417
319,21.484
320,21.551
321,21.618
322,21.685
323,21.752
324,21.819
325,21.886
326,21.953
327,22.02
328,22.087
329,22.154
330,22.221
331,22.288
332,22.355
333,22.422
334,22.489
335,22.556
336,22.623
337,22.69
338,22.757
339,22.824
340,22.891
341,22.958
342,23.025
343,23.092
344,23.159
345,23.226
346,23.293
347,23.36
348,23.427
349,23.494
350,23.561
351,23.628
352,23.695
353,23.762
354,23.829
355,23.896
356,23.963
357,24.03
358,24.097
359,24.164
360,24.231
361,24.298
362,24.365
363,24.432
364,24.499
365,24.566
366,24.633
367,24.7
368,24.767
369,24.834
370,24.901
371,24.968
372,25.036
373,25.103
374,25.17
375,25.237
376,25.304
377,25.371
378,25.438
379,25.505
380,25.572
381,25.639
382,25.706
383,25.773
384,25.84
385,25.907
386,25.974
387,26.041
388,26.108
389,26.176
390,26.243
391,26.31
392,26.377
393,26.444
394,26.511
395,26.578
396,26.645
397,26.712
398,26.779
399,26.846
400,26.913
401,26.981
402,27.048
403,27.115
404,27.182
405,27.249
406,27.316
407,27.383
408,27.45
409,27.519
410,27.586
411,27.653
412,27.72
413,27.787
414,27.854
415,27.921
416,27.988
417,28.055
418,28.122
419,28.189
420,28.256
421,28.323
422,28.39
423,28.458
424,28.525
425,28.592
426,28.659
427,28.726
428,28.794
429,28.861
430,28.928
431,28.995
432,29.062
433,29.129
434,29.196
435,29.263
436,29.33
437,29.397
438,29.464
439,29.531
440,29.598
441,29.665
442,29.732
443,29.799
444,29.866
445,29.933
446,30.0
447,30.067
448,30.134
449,30.201
450,30.268
451,30.335
452,30.402
453,30.469
454,30.536
455,30.603
456,30.67
457,30.737
458,30.804
459,30.871
460,30.938
461,31.005
462,31.072
463,31.139
464,31.206
465,31.273
466,31.34
467,31.407
468,31.474
469,31.541
470,31.608
471,31.675
472,31.742
473,31.809
474,31.876
475,31.943
476,32.01
477,32.083
478,32.15
479,32.217
480,32.284
481,32.351
482,32.418
483,32.485
484,32.552
485,32.619
486,32.686
487,32.753
488,32.82
489,32.887
490,32.954
491,33.021
492,33.092
493,33.159
494,33.226
495,33.293
496,33.36
497,33.427
498,33.494
499,33.561
500,33.628
501,33.695
502,33.773
503,33.84
504,33.907
505,33.974
506,34.041
507,34.108
508,34.175
509,34.242
510,34.309
511,34.376
512,34.443
513,34.51
514,34.577
515,34.644
516,34.711
517,34.778
518,34.845
519,34.912
520,34.979
521,35.048
522,35.115
523,35.182
524,35.249
525,35.316
526,35.383
527,35.45
528,35.517
529,35.584
530,35.651
531,35.718
532,35.785
533,35.852
534,35.919
535,35.986
536,36.053
537,36.12
538,36.187
539,36.254
540,36.321
541,36.388
542,36.455
543,36.522
544,36.589
545,36.656
546,36.723
547,36.79
548,36.857
549,36.924
550,36.991
551,37.058
552,37.125
553,37.192
554,37.259
555,37.326
556,37.393
557,37.46
558,37.527
559,37.594
560,37.661
561,37.728
562,37.795
563,37.862
564,37.929
565,37.996
566,38.063
567,38.13
568,38.197
569,38.264
570,38.331
571,38.398
572,38.465
573,38.532
574,38.599
575,38.666
576,38.733
577,38.8
578,38.867
579,38.934
580,39.001
581,39.068
582,39.135
583,39.202
584,39.269
585,39.336
586,39.403
587,39.47
588,39.537
589,39.604
590,39.672
591,39.739
592,39.806
593,39.873
594,39.94
595,40.007
596,40.074
597,40.141
598,40.208
599,40.275
600,40.342
601,40.409
602,40.476
603,40.543
604,40.61
605,40.677
606,40.744
607,40.811
608,40.878
609,40.945
610,41.012
611,41.081
612,41.148
613,41.215
614,41.282
615,41.349
616,41.416
617,41.483
618,41.55
619,41.617
620,41.684
621,41.751
622,41.818
623,41.885
624,41.952
625,42.019
626,42.086
627,42.153
628,42.22
629,42.287
630,42.354
631,42.421
632,42.488
633,42.555
634,42.622
635,42.689
636,42.756
637,42.823
638,42.891
639,42.958
640,43.025
641,43.092
642,43.159
643,43.226
644,43.293
645,43.36
646,43.427
647,43.494
648,43.561
649,43.628
650,43.695
651,43.762
652,43.829
653,43.896
654,43.963
655,44.03
656,44.097
657,44.164
658,44.231
659,44.298
660,44.365
661,44.432
662,44.499
663,44.566
664,44.633
665,44.7
666,44.767
667,44.834
668,44.901
669,44.968
670,45.035
671,45.102
672,45.169
673,45.236
674,45.303
675,45.37
676,45.437
677,45.504
678,45.573
679,45.64
680,45.707
681,45.774
682,45.841
683,45.908
684,45.975
685,46.042
686,46.109
687,46.176
688,46.243
689,46.31
690,46.377
691,46.444
692,46.511
693,46.578
694,46.645
695,46.712
696,46.779
697,46.846
698,46.913
699,46.98
700,47.047
701,47.114
702,47.181
703,47.248
704,47.315
705,47.382
706,47.449
707,47.516
708,47.583
709,47.65
710,47.717
711,47.784
712,47.851
713,47.918
714,47.985
