T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
0.758545	-0.015625	-0.048523	0.035461	0	0.0032768	0.0316830	0.9934292	0	0.00462770	0.02598739	1.00107026	0	201	506	-1611506878	-1611506878	147
0.782431	-0.024353	-0.081482	-0.021179	0	0.0042000	0.0265274	0.9936275	0	0.00418472	0.02579379	0.99915409	0	217	505	-490909176	-490909176	147
0.782446	-0.028076	0.019470	0.079895	0	0.0057335	0.0321350	0.9930363	0	0.00501943	0.02452970	0.99765301	0	233	507	-1571618160	-1571618160	147
0.782460	0.041931	-0.097534	0.083618	0	0.0049114	0.0288849	0.9949341	0	0.00698805	0.02241397	0.99939537	0	249	506	278086470	278086470	147
0.806410	-0.007812	0.039795	0.178406	0	0.0046825	0.0284729	0.9943390	0	0.00362039	0.02572870	1.00054359	0	9	507	637639642	637639642	147
0.806426	0.030212	0.030518	0.000305	0	0.0029907	0.0304680	0.9948006	0	0.00652409	0.02360892	1.00043488	0	25	507	1925969197	1925969197	147
0.806438	0.033020	0.095947	-0.080688	0	0.0059147	0.0288124	0.9891682	0	0.00524211	0.02487183	1.00133991	0	41	507	625046264	625046264	147
0.830381	-0.135498	0.046509	0.126648	0	0.0039368	0.0257893	0.9877129	0	0.00646281	0.02674150	0.99998736	0	57	506	-1883175372	-1883175372	147
0.830432	-0.078369	0.071289	0.078979	0	0.0022335	0.0319347	0.9881077	0	0.00542593	0.02596760	0.99948072	0	73	506	-1829951772	-1829951772	147
0.830443	-0.027954	-0.026794	0.093262	0	0.0045795	0.0274143	0.9908237	0	0.00495219	0.02536106	1.00003910	0	89	506	-159806499	-159806499	147
0.854401	-0.057129	-0.041687	0.032837	0	0.0026741	0.0308990	0.9930573	0	0.00378871	0.02482724	1.00144839	0	105	506	-1890466603	-1890466603	147
0.854434	-0.099365	-0.097473	0.015869	0	0.0032024	0.0283947	0.9906673	0	0.00556159	0.02792621	1.00174165	0	121	507	989075716	989075716	147
0.854496	0.034912	0.090942	0.152893	0	0.0028286	0.0287247	0.9888878	0	0.00352287	0.02959299	0.99960208	0	137	506	-2045628005	-2045628005	147
0.878335	-0.091614	-0.124329	-0.000793	0	0.0034084	0.0311012	0.9913597	0	0.00434875	0.02774096	0.99767852	0	153	506	-1623764963	-1623764963	147
0.878349	0.127319	-0.046143	0.059570	0	0.0003128	0.0320759	0.9926624	0	0.00320649	0.02775812	1.00303793	0	169	506	1082019306	1082019306	147
0.878386	-0.037415	-0.042603	-0.015564	0	0.0020428	0.0317707	0.9905376	0	0.00157166	0.02754593	1.00246048	0	185	507	516737868	516737868	147
