T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
0.670438	-0.046448	-0.091431	-0.013977	0	-0.0150471	0.0106888	-1.0095577	0	-0.01226258	0.00657272	-0.99790001	0	191	506	2113930272	2113930272	147
0.670450	-0.058899	0.093872	0.038818	0	-0.0143566	0.0087013	-1.0074959	0	-0.01358676	0.00760794	-0.99955320	0	207	506	1711785142	1711785142	147
0.694397	-0.125916	0.075500	-0.005981	0	-0.0138988	0.0081940	-1.0051918	0	-0.01325965	0.00564480	-1.00166297	0	223	506	-1958528549	-1958528549	147
0.694454	-0.015930	0.064209	-0.058777	0	-0.0150337	0.0083122	-1.0049858	0	-0.01300144	0.00612998	-1.00197387	0	239	506	-230489945	-230489945	147
0.694466	-0.083008	-0.130371	0.109070	0	-0.0176735	0.0096188	-1.0045795	0	-0.01210690	0.00425482	-1.00126243	0	255	506	1692861099	1692861099	147
0.718370	-0.162231	-0.151733	-0.035767	0	-0.0154934	0.0088596	-1.0066433	0	-0.01146984	0.00442648	-1.00049329	0	15	506	-2105674468	-2105674468	147
0.718422	-0.126953	0.151917	0.057495	0	-0.0166664	0.0101204	-1.0084229	0	-0.01066446	0.00640941	-1.00030041	0	31	506	-1300661940	-1300661940	147
0.718434	-0.071472	0.051575	-0.046448	0	-0.0145626	0.0083981	-1.0095558	0	-0.01280212	0.00558662	-0.99945354	0	47	506	-91958702	-91958702	147
0.742347	-0.070251	-0.048584	0.061768	0	-0.0193195	0.0085506	-1.0053501	0	-0.01342010	0.00802112	-0.99883342	0	63	507	-1669888537	-1669888537	147
0.742364	-0.049988	0.019043	0.051147	0	-0.0144577	0.0107861	-1.0087490	0	-0.01382852	0.00777745	-0.99980807	0	79	507	631534300	631534300	147
0.742416	-0.042725	0.093140	0.044128	0	-0.0174408	0.0117760	-1.0074406	0	-0.01394320	0.00623727	-0.99780726	0	95	506	-826566028	-826566028	147
0.766315	-0.216309	0.002502	-0.008240	0	-0.0140171	0.0107365	-1.0066948	0	-0.01332569	0.00806260	-0.99999952	0	111	506	-1766340336	-1766340336	147
0.766331	-0.064514	-0.014099	0.167664	0	-0.0142975	0.0102081	-1.0076790	0	-0.01403165	0.00574780	-0.99912524	0	127	506	1477837456	1477837456	147
0.766414	-0.090637	-0.019592	0.040894	0	-0.0174923	0.0148296	-1.0084972	0	-0.01419330	0.00794983	-0.99566507	0	143	506	-1434169208	-1434169208	147
0.790324	-0.022461	0.015564	0.032471	0	-0.0191936	0.0090675	-1.0055237	0	-0.01203060	0.00682497	-0.99916172	0	159	506	-955945720	-955945720	147
0.790347	-0.055847	-0.008789	0.151978	0	-0.0155602	0.0084057	-1.0124817	0	-0.01282811	0.00811243	-1.00038671	0	175	506	541142469	541142469	147
0.790360	0.025024	0.021851	0.103516	0	-0.0125141	0.0114307	-1.0057755	0	-0.01182270	0.00754333	-0.99847078	0	191	507	-426095334	-426095334	147
0.814292	-0.037903	0.063416	0.031677	0	-0.0175686	0.0120029	-1.0073833	0	-0.01257539	0.00622916	-0.99909306	0	207	507	-863930024	-863930024	147
0.814307	-0.125610	0.038513	0.042664	0	-0.0147915	0.0117168	-1.0053692	0	-0.01342344	0.00640273	-0.99940825	0	223	506	-1472374250	-1472374250	147
0.814319	-0.119202	-0.053467	0.004456	0	-0.0166359	0.0103226	-1.0063362	0	-0.01246214	0.00557566	-1.00027633	0	239	507	-1452669377	-1452669377	147
0.838308	-0.071289	-0.034729	0.118896	0	-0.0169258	0.0101166	-1.0100975	0	-0.01206803	0.00656867	-1.00187612	0	255	507	-2079552648	-2079552648	147
0.838350	0.040588	0.093445	0.027283	0	-0.0169487	0.0058689	-1.0060749	0	-0.01445580	0.00521946	-0.99979162	0	15	506	229765773	229765773	147
0.838367	-0.149719	0.069763	-0.020752	0	-0.0175323	0.0151272	-1.0074043	0	-0.01250696	0.00480247	-1.00109315	0	31	506	1082840492	1082840492	147
0.862271	-0.067810	-0.050354	0.257874	0	-0.0181980	0.0100231	-1.0096149	0	-0.01050544	0.00755692	-1.00150108	0	47	506	142153397	142153397	147
0.862332	-0.101746	-0.021423	-0.096497	0	-0.0167999	0.0121841	-1.0089474	0	-0.01371694	0.00797081	-1.00076318	0	63	506	-1642076303	-1642076303	147
0.862345	-0.062256	-0.055969	-0.023010	0	-0.0160942	0.0121441	-1.0045338	0	-0.01085973	0.00642347	-1.00009108	0	79	506	1967594402	1967594402	147
0.886252	-0.085510	0.027893	0.017151	0	-0.0178471	0.0124054	-1.0107441	0	-0.01462626	0.00631523	-0.99660063	0	95	507	-1087157284	-1087157284	147
0.886324	-0.073608	0.077209	0.045715	0	-0.0142155	0.0130444	-1.0100060	0	-0.01142168	0.00372410	-0.99924827	0	111	506	1827746441	1827746441	147
