rosbagTimestamp,data,\,0.15,0,0,6,5,0,0,0,6,0,03*27b281e9\r\n,,,,,,,,,,,,,,,
1.56701560082796E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324419,10000,d821,30031,SOL_COMPUTED,SINGLE,196928.451,-4752876.7742,4234741.0327,1.8728,4.3416,2.7999,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4426,8.2225,9.2794,0.2238,0.5189,0.3346,\,\
1.5670156018172E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324420,10000,d821,30031,SOL_COMPUTED,SINGLE,196927.675,-4752869.4179,4234750.1876,3.1785,7.8889,4.7533,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4386,7.9276,8.6168,0.3799,0.9429,0.5681,\,\
1.56701560281809E+018,#BESTXYZA,COM1,0,64.5,FINESTEERING,2068,324421,10000,d821,30031,SOL_COMPUTED,SINGLE,196927.3008,-4752861.5041,4234758.5256,3.1594,7.8767,4.7464,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3673,7.7669,8.356,0.3776,0.9414,0.5673,\,\
1.56701560381263E+018,#BESTXYZA,COM1,0,63,FINESTEERING,2068,324422,10000,d821,30031,SOL_COMPUTED,SINGLE,196928.2378,-4752852.2469,4234765.8501,8.0965,13.6277,7.0857,SOL_COMPUTED,DOPPLER_VELOCITY,0.2953,8.4659,7.3319,0.9677,1.6288,0.8469,\,\
1.56701560481439E+018,#BESTXYZA,COM1,0,63,FINESTEERING,2068,324423,10000,d821,30031,SOL_COMPUTED,SINGLE,196927.5389,-4752845.9173,4234773.6138,8.0625,13.5959,7.0701,SOL_COMPUTED,DOPPLER_VELOCITY,-0.7236,6.3243,7.6499,0.9637,1.625,0.845,\,\
1.56701560581817E+018,#BESTXYZA,COM1,0,62,FINESTEERING,2068,324424,10000,d821,30031,SOL_COMPUTED,SINGLE,196926.9762,-4752839.662,4234780.8377,8.0358,13.574,7.0573,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6864,5.8701,7.248,0.9605,1.6224,0.8435,\,\
1.56701560681464E+018,#BESTXYZA,COM1,0,62,FINESTEERING,2068,324425,10000,d821,30031,SOL_COMPUTED,SINGLE,196925.896,-4752834.552,4234787.9285,3.9136,8.1235,4.8244,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3478,5.9517,6.3638,0.4678,0.9709,0.5766,\,\
1.56701560781139E+018,#BESTXYZA,COM1,0,64,FINESTEERING,2068,324426,10000,d821,30031,SOL_COMPUTED,SINGLE,196924.5863,-4752830.4097,4234794.5322,3.8801,8.0974,4.813,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3213,4.9865,5.5376,0.4638,0.9678,0.5753,\,\
1.56701560881384E+018,#BESTXYZA,COM1,0,62.5,FINESTEERING,2068,324427,10000,d821,30031,SOL_COMPUTED,SINGLE,196924.2333,-4752825.6752,4234800.2378,3.9225,8.134,4.8245,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4596,4.2234,5.5555,0.4688,0.9722,0.5766,\,\
1.56701560981822E+018,#BESTXYZA,COM1,0,62.5,FINESTEERING,2068,324428,10000,d821,30031,SOL_COMPUTED,SINGLE,196926.3503,-4752818.9372,4234804.2563,3.4106,8.0795,4.8125,SOL_COMPUTED,DOPPLER_VELOCITY,-0.1817,4.362,4.9184,0.4076,0.9657,0.5752,\,\
1.56701561081882E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324429,10000,d821,30031,SOL_COMPUTED,SINGLE,196925.3247,-4752815.5355,4234809.4422,3.3706,8.0409,4.7944,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4141,3.6638,4.63,0.4029,0.9611,0.573,\,\
1.56701561181906E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324430,10000,d821,30031,SOL_COMPUTED,SINGLE,196924.5694,-4752812.0911,4234813.4035,3.2352,7.9257,4.7504,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3214,2.6811,3.3146,0.3867,0.9473,0.5678,\,\
1.56701561281888E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324431,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.8297,-4752810.1772,4234816.1742,3.1955,7.9017,4.7393,SOL_COMPUTED,DOPPLER_VELOCITY,0.0154,1.6202,1.7795,0.3819,0.9444,0.5665,\,\
1.56701561381787E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324432,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.8316,-4752809.2546,4234817.5121,3.1799,7.8926,4.7352,SOL_COMPUTED,DOPPLER_VELOCITY,-0.076,0.5279,0.6144,0.3801,0.9433,0.566,\,\
1.5670156148189E+018,#BESTXYZA,COM1,0,69,FINESTEERING,2068,324433,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.7263,-4752809.3367,4234817.9443,3.1621,7.8836,4.7288,SOL_COMPUTED,DOPPLER_VELOCITY,0.0287,-0.0102,-0.0179,0.3779,0.9423,0.5652,\,\
1.56701561581781E+018,#BESTXYZA,COM1,0,69,FINESTEERING,2068,324434,10000,d821,30031,SOL_COMPUTED,SINGLE,196924.0304,-4752809.1505,4234817.9171,3.1414,7.8711,4.7229,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0097,0.0413,0.0006,0.3755,0.9408,0.5645,\,\
1.56701561682008E+018,#BESTXYZA,COM1,0,69,FINESTEERING,2068,324435,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.9638,-4752809.3091,4234818.0615,3.1263,7.863,4.7188,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0203,0.0464,-0.0201,0.3737,0.9398,0.564,\,\
1.56701561781761E+018,#BESTXYZA,COM1,0,68,FINESTEERING,2068,324436,10000,d821,30031,SOL_COMPUTED,SINGLE,196924.0176,-4752809.3475,4234818.1362,3.1144,7.8557,4.7143,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0089,-0.0722,0.0187,0.3722,0.9389,0.5635,\,\
1.56701561881861E+018,#BESTXYZA,COM1,0,68,FINESTEERING,2068,324437,10000,d821,30031,SOL_COMPUTED,SINGLE,196924.0278,-4752809.3341,4234818.2261,3.1011,7.8492,4.7103,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0364,-0.0698,0.0496,0.3707,0.9382,0.563,\,\
1.56701561982739E+018,#BESTXYZA,COM1,0,70,FINESTEERING,2068,324438,10000,d821,30031,SOL_COMPUTED,SINGLE,196924.0077,-4752809.4452,4234818.2806,3.0907,7.8438,4.7072,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0534,-0.1195,0.0668,0.3694,0.9375,0.5626,\,\
1.56701562081913E+018,#BESTXYZA,COM1,0,69.5,FINESTEERING,2068,324439,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.9305,-4752809.6497,4234818.4196,3.0803,7.8388,4.7036,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0243,-0.0543,0.0424,0.3682,0.9369,0.5622,\,\
1.56701562181845E+018,#BESTXYZA,COM1,0,69.5,FINESTEERING,2068,324440,10000,d821,30031,SOL_COMPUTED,SINGLE,196924.1262,-4752809.4866,4234818.4107,3.0717,7.8342,4.7005,SOL_COMPUTED,DOPPLER_VELOCITY,0.0088,-0.0057,-0.0772,0.3671,0.9364,0.5618,\,\
1.5670156228204E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324441,10000,d821,30031,SOL_COMPUTED,SINGLE,196924.011,-4752809.638,4234818.5355,3.0638,7.8312,4.6982,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0431,-0.0805,0.0394,0.3662,0.936,0.5615,\,\
1.56701562381841E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324442,10000,d821,30031,SOL_COMPUTED,SINGLE,196924.0296,-4752809.7092,4234818.5192,3.0569,7.8288,4.6956,SOL_COMPUTED,DOPPLER_VELOCITY,0.0224,-0.0205,0.0381,0.3654,0.9357,0.5612,\,\
1.56701562482078E+018,#BESTXYZA,COM1,0,69,FINESTEERING,2068,324443,10000,d821,30031,SOL_COMPUTED,SINGLE,196922.8051,-4752813.2485,4234821.1174,3.2192,8.117,4.7634,SOL_COMPUTED,DOPPLER_VELOCITY,0.0072,-0.0545,0.0289,0.3848,0.9702,0.5693,\,\
1.56701562582011E+018,#BESTXYZA,COM1,0,68.5,FINESTEERING,2068,324444,10000,d821,30031,SOL_COMPUTED,SINGLE,196922.7357,-4752813.2898,4234821.3466,3.2157,8.1167,4.7615,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0589,0.1144,0.5089,0.3843,0.9701,0.5691,\,\
1.56701562682053E+018,#BESTXYZA,COM1,0,68.5,FINESTEERING,2068,324445,10000,d821,30031,SOL_COMPUTED,SINGLE,196922.6804,-4752812.7937,4234821.8733,3.2103,8.1161,4.7599,SOL_COMPUTED,DOPPLER_VELOCITY,0.054,0.653,0.4624,0.3837,0.9701,0.5689,\,\
1.56701562781748E+018,#BESTXYZA,COM1,0,70,FINESTEERING,2068,324446,10000,d821,30031,SOL_COMPUTED,SINGLE,196922.8572,-4752812.2263,4234822.3628,3.2081,8.1176,4.7591,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0856,0.4582,0.5244,0.3834,0.9702,0.5688,\,\
1.56701562881813E+018,#BESTXYZA,COM1,0,68.5,FINESTEERING,2068,324447,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.0637,-4752811.8129,4234822.5931,3.2084,8.1196,4.7581,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0167,0.1107,0.3139,0.3835,0.9705,0.5687,\,\
1.56701562981813E+018,#BESTXYZA,COM1,0,68.5,FINESTEERING,2068,324448,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.2662,-4752811.5002,4234822.6511,3.206,8.119,4.7565,SOL_COMPUTED,DOPPLER_VELOCITY,-0.063,0.2186,0.301,0.3832,0.9704,0.5685,\,\
1.56701563081774E+018,#BESTXYZA,COM1,0,69,FINESTEERING,2068,324449,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.2588,-4752811.2,4234822.9951,3.2083,8.1213,4.7568,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0734,0.562,0.5037,0.3835,0.9707,0.5685,\,\
1.56701563182524E+018,#BESTXYZA,COM1,0,69,FINESTEERING,2068,324450,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.1948,-4752810.8305,4234823.4543,3.2067,8.1212,4.7538,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0384,0.3484,0.2793,0.3833,0.9707,0.5682,\,\
1.56701563281858E+018,#BESTXYZA,COM1,0,64.5,FINESTEERING,2068,324451,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.2148,-4752810.5808,4234823.5958,3.2035,8.1218,4.7525,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0258,0.005,0.0348,0.3829,0.9707,0.568,\,\
1.56701563382044E+018,#BESTXYZA,COM1,0,64.5,FINESTEERING,2068,324452,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.2078,-4752810.472,4234823.6141,3.2019,8.1223,4.7507,SOL_COMPUTED,DOPPLER_VELOCITY,0.0366,0.012,-0.0324,0.3827,0.9708,0.5678,\,\
1.56701563481808E+018,#BESTXYZA,COM1,0,70,FINESTEERING,2068,324453,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.2672,-4752810.2628,4234823.5834,3.2011,8.1232,4.7496,SOL_COMPUTED,DOPPLER_VELOCITY,0.0767,0.1743,-0.081,0.3826,0.9709,0.5677,\,\
1.56701563581779E+018,#BESTXYZA,COM1,0,70,FINESTEERING,2068,324454,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.2233,-4752810.1302,4234823.77,3.2024,8.1245,4.7485,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0016,0.4741,0.4441,0.3828,0.9711,0.5676,\,\
1.56701563681917E+018,#BESTXYZA,COM1,0,70,FINESTEERING,2068,324455,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.2832,-4752809.5389,4234824.3661,3.201,8.1264,4.7475,SOL_COMPUTED,DOPPLER_VELOCITY,-0.225,0.6796,0.9817,0.3826,0.9713,0.5674,\,\
1.56701563781875E+018,#BESTXYZA,COM1,0,68,FINESTEERING,2068,324456,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.2551,-4752808.4784,4234825.4077,3.2005,8.1268,4.7464,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0091,1.5087,1.4577,0.3825,0.9713,0.5673,\,\
1.56701563881848E+018,#BESTXYZA,COM1,0,68,FINESTEERING,2068,324457,10000,d821,30031,SOL_COMPUTED,SINGLE,196923.187,-4752806.5129,4234827.2893,3.1983,8.1276,4.7457,SOL_COMPUTED,DOPPLER_VELOCITY,-0.277,2.2584,2.3842,0.3823,0.9714,0.5672,\,\
1.56701563981892E+018,#BESTXYZA,COM1,0,68.5,FINESTEERING,2068,324458,10000,d821,30031,SOL_COMPUTED,SINGLE,196922.9483,-4752803.9813,4234830.0832,3.1984,8.1295,4.7444,SOL_COMPUTED,DOPPLER_VELOCITY,-0.1153,3.1792,2.9073,0.3823,0.9717,0.5671,\,\
1.56701564081386E+018,#BESTXYZA,COM1,0,69.5,FINESTEERING,2068,324459,10000,d821,30031,SOL_COMPUTED,SINGLE,196917.0739,-4752809.6559,4234837.4008,7.9962,13.8852,7.0057,SOL_COMPUTED,DOPPLER_VELOCITY,1.2537,4.7584,2.8956,0.9557,1.6596,0.8373,\,\
1.56701564180712E+018,#BESTXYZA,COM1,0,71,FINESTEERING,2068,324460,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196917.2228,-4752807.9536,4234838.739,8.1014,13.9916,7.0506,INSUFFICIENT_OBS,DOPPLER_VELOCITY,0.2611,4.2938,3.2866,0.9683,1.6723,0.8427,\,\
1.56701564282049E+018,#BESTXYZA,COM1,0,66.5,FINESTEERING,2068,324461,90000,d821,30031,SOL_COMPUTED,SINGLE,196924.3254,-4752788.1982,4234838.8751,7.0664,12.5009,6.5223,SOL_COMPUTED,DOPPLER_VELOCITY,-0.8087,3.6888,5.3751,0.8446,1.4941,0.7796,\,\
1.56701564381045E+018,#BESTXYZA,COM1,0,62.5,FINESTEERING,2068,324462,90000,d821,30031,SOL_COMPUTED,SINGLE,196923.7949,-4752784.1804,4234844.2137,8.0383,13.8344,7.0557,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0291,5.388,5.3359,0.9608,1.6535,0.8433,\,\
1.56701564479943E+018,#BESTXYZA,COM1,0,62.5,FINESTEERING,2068,324463,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196923.7949,-4752784.1804,4234844.2137,8.0383,13.8344,7.0557,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.0291,5.388,5.3359,0.9608,1.6535,0.8433,\,\
1.5670156457981E+018,#BESTXYZA,COM1,0,66.5,FINESTEERING,2068,324464,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196923.7949,-4752784.1804,4234844.2137,8.0383,13.8344,7.0557,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.0291,5.388,5.3359,0.9608,1.6535,0.8433,\,\
1.56701564680137E+018,#BESTXYZA,COM1,0,68,FINESTEERING,2068,324465,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196923.7949,-4752784.1804,4234844.2137,8.0383,13.8344,7.0557,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.0291,5.388,5.3359,0.9608,1.6535,0.8433,\,\
1.56701564779495E+018,#BESTXYZA,COM1,0,68.5,FINESTEERING,2068,324466,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196923.7949,-4752784.1804,4234844.2137,8.0383,13.8344,7.0557,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.0291,5.388,5.3359,0.9608,1.6535,0.8433,\,\
1.56701564879943E+018,#BESTXYZA,COM1,0,67.5,FINESTEERING,2068,324467,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196923.7949,-4752784.1804,4234844.2137,8.0383,13.8344,7.0557,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.0291,5.388,5.3359,0.9608,1.6535,0.8433,\,\
1.56701564980915E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324468,90000,d821,30031,SOL_COMPUTED,SINGLE,196919.7414,-4752756.9633,4234878.5413,8.4794,14.2812,7.3854,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4953,5.2995,5.8983,1.0135,1.7069,0.8827,\,\
1.5670156508098E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324469,90000,d821,30031,SOL_COMPUTED,SINGLE,196920.6229,-4752749.0757,4234884.1388,8.1981,13.9765,7.2299,SOL_COMPUTED,DOPPLER_VELOCITY,-1.2386,4.8969,7.0003,0.9799,1.6705,0.8641,\,\
1.56701565181755E+018,#BESTXYZA,COM1,0,70,FINESTEERING,2068,324470,10000,d821,30031,SOL_COMPUTED,SINGLE,196920.0117,-4752741.6564,4234891.1226,6.8259,12.1813,6.4178,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6453,6.3348,7.374,0.8159,1.4559,0.7671,\,\
1.56701565281053E+018,#BESTXYZA,COM1,0,70,FINESTEERING,2068,324471,10000,d821,30031,SOL_COMPUTED,SINGLE,196916.3789,-4752739.2322,4234899.6656,8.1838,13.9393,7.161,SOL_COMPUTED,DOPPLER_VELOCITY,-1.1124,6.0839,7.9,0.9781,1.6661,0.8559,\,\
1.56701565381777E+018,#BESTXYZA,COM1,0,67.5,FINESTEERING,2068,324472,10000,d821,30031,SOL_COMPUTED,SINGLE,196919.0221,-4752728.9353,4234906.0749,3.0843,7.8962,4.6976,SOL_COMPUTED,DOPPLER_VELOCITY,-0.7056,7.6851,7.9922,0.3686,0.9438,0.5615,\,\
1.56701565480977E+018,#BESTXYZA,COM1,0,67.5,FINESTEERING,2068,324473,10000,d821,30031,SOL_COMPUTED,SINGLE,196919.1735,-4752721.0501,4234914.0001,3.6146,7.9583,4.7061,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5868,7.1604,8.2675,0.432,0.9512,0.5625,\,\
1.56701565581137E+018,#BESTXYZA,COM1,0,68.5,FINESTEERING,2068,324474,10000,d821,30031,SOL_COMPUTED,SINGLE,196918.0433,-4752714.0131,4234922.4729,3.6044,7.9516,4.6983,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3471,7.2699,8.0245,0.4308,0.9504,0.5616,\,\
1.56701565681529E+018,#BESTXYZA,COM1,0,69,FINESTEERING,2068,324475,10000,d821,30031,SOL_COMPUTED,SINGLE,196916.8929,-4752707.5563,4234931.2002,3.6045,7.9532,4.6954,SOL_COMPUTED,DOPPLER_VELOCITY,-0.2309,7.5576,8.3537,0.4308,0.9506,0.5612,\,\
1.56701565781383E+018,#BESTXYZA,COM1,0,67.5,FINESTEERING,2068,324476,10000,d821,30031,SOL_COMPUTED,SINGLE,196916.9888,-4752700.5423,4234939.1037,3.1187,7.8895,4.6844,SOL_COMPUTED,DOPPLER_VELOCITY,0.0358,7.3505,7.886,0.3728,0.943,0.5599,\,\
1.56701565880524E+018,#BESTXYZA,COM1,0,67.5,FINESTEERING,2068,324477,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196917.4045,-4752697.8091,4234944.4196,4.1263,10.044,4.9225,INSUFFICIENT_OBS,DOPPLER_VELOCITY,0.1418,6.6506,8.0666,0.4932,1.2005,0.5883,\,\
1.56701565979449E+018,#BESTXYZA,COM1,0,71,FINESTEERING,2068,324478,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196917.4045,-4752697.8091,4234944.4196,4.1263,10.044,4.9225,INSUFFICIENT_OBS,DOPPLER_VELOCITY,0.1418,6.6506,8.0666,0.4932,1.2005,0.5883,\,\
1.56701566079091E+018,#BESTXYZA,COM1,0,71,FINESTEERING,2068,324479,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196917.4045,-4752697.8091,4234944.4196,4.1263,10.044,4.9225,INSUFFICIENT_OBS,DOPPLER_VELOCITY,0.1418,6.6506,8.0666,0.4932,1.2005,0.5883,\,\
1.56701566180137E+018,#BESTXYZA,COM1,0,71,FINESTEERING,2068,324480,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196917.4045,-4752697.8091,4234944.4196,4.1263,10.044,4.9225,INSUFFICIENT_OBS,DOPPLER_VELOCITY,0.1418,6.6506,8.0666,0.4932,1.2005,0.5883,\,\
1.56701566280952E+018,#BESTXYZA,COM1,0,70,FINESTEERING,2068,324481,90000,d821,30031,SOL_COMPUTED,SINGLE,196914.4559,-4752663.37,4234981.3549,9.6181,14.3903,7.2256,SOL_COMPUTED,DOPPLER_VELOCITY,-0.485,8.0296,8.6159,1.1496,1.72,0.8636,\,\
1.56701566381119E+018,#BESTXYZA,COM1,0,69.5,FINESTEERING,2068,324482,10000,d821,30031,SOL_COMPUTED,SINGLE,196917.1538,-4752660.9241,4234989.0434,3.8075,10.1399,4.8395,SOL_COMPUTED,DOPPLER_VELOCITY,0.4899,6.2884,8.2226,0.4551,1.212,0.5784,\,\
1.56701566480309E+018,#BESTXYZA,COM1,0,69.5,FINESTEERING,2068,324483,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196911.2563,-4752649.6042,4234993.967,5.2695,11.1125,5.0567,INSUFFICIENT_OBS,DOPPLER_VELOCITY,0.3139,6.6529,8.1003,0.6298,1.3282,0.6044,\,\
1.56701566579473E+018,#BESTXYZA,COM1,0,69,FINESTEERING,2068,324484,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196911.2563,-4752649.6042,4234993.967,5.2695,11.1125,5.0567,INSUFFICIENT_OBS,DOPPLER_VELOCITY,0.3139,6.6529,8.1003,0.6298,1.3282,0.6044,\,\
1.5670156668004E+018,#BESTXYZA,COM1,0,69,FINESTEERING,2068,324485,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196911.2563,-4752649.6042,4234993.967,5.2695,11.1125,5.0567,INSUFFICIENT_OBS,DOPPLER_VELOCITY,0.3139,6.6529,8.1003,0.6298,1.3282,0.6044,\,\
1.56701566780623E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324486,90000,d821,30031,SOL_COMPUTED,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,COV_TRACE,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701566879725E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324487,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701566980047E+018,#BESTXYZA,COM1,0,68,FINESTEERING,2068,324488,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701567079574E+018,#BESTXYZA,COM1,0,67.5,FINESTEERING,2068,324489,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701567180019E+018,#BESTXYZA,COM1,0,66.5,FINESTEERING,2068,324490,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701567279613E+018,#BESTXYZA,COM1,0,66.5,FINESTEERING,2068,324491,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701567380689E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324492,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701567479836E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324493,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701567580188E+018,#BESTXYZA,COM1,0,69,FINESTEERING,2068,324494,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701567679806E+018,#BESTXYZA,COM1,0,74,FINESTEERING,2068,324495,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701567778946E+018,#BESTXYZA,COM1,0,74.5,FINESTEERING,2068,324496,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701567878947E+018,#BESTXYZA,COM1,0,70.5,FINESTEERING,2068,324497,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701567979058E+018,#BESTXYZA,COM1,0,70.5,FINESTEERING,2068,324498,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701568079887E+018,#BESTXYZA,COM1,0,72,FINESTEERING,2068,324499,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701568179005E+018,#BESTXYZA,COM1,0,72,FINESTEERING,2068,324500,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
1.56701568279622E+018,#BESTXYZA,COM1,0,72,FINESTEERING,2068,324501,90000,d821,30031,INSUFFICIENT_OBS,SINGLE,196888.0298,-4752692.9445,4235044.3736,17.0977,35.5959,10.3305,INSUFFICIENT_OBS,DOPPLER_VELOCITY,-0.5837,5.1705,9.5968,2.0436,4.2545,1.2347,\,\
