T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
0.733118	-0.070740	-0.024414	-0.071716	0	-0.0156498	0.0074043	-1.0100193	0	-0.00876117	0.00880599	-0.99865866	0	22	507	1976309556	1976309556	147
0.757062	-0.123840	0.040222	0.019653	0	-0.0112553	0.0157471	-1.0062199	0	-0.01067162	0.00469995	-1.00062990	0	38	507	-394971118	-394971118	147
0.757077	-0.137146	0.015320	0.177002	0	-0.0114746	0.0125980	-1.0059185	0	-0.00860596	0.00531840	-1.00010324	0	54	507	317916380	317916380	147
0.757089	-0.102234	-0.079102	-0.037231	0	-0.0115280	0.0108147	-1.0051785	0	-0.00744772	0.00763845	-1.00003862	0	70	506	-1372265293	-1372265293	147
0.910035	-0.188293	-0.079590	-0.048889	0	-0.0103436	0.0119553	-1.0055580	0	-0.00780296	0.00963879	-1.00017524	0	86	506	-197850841	-197850841	147
0.910095	0.088318	-0.187073	-0.056641	0	-0.0141106	0.0134983	-1.0072193	0	-0.00934720	0.00712252	-1.00236082	0	102	506	83136252	83136252	147
0.910107	-0.117188	-0.046082	0.035645	0	-0.0148716	0.0114288	-1.0058155	0	-0.00829220	0.00696397	-0.99933338	0	118	506	1719396716	1719396716	147
0.910119	-0.012207	0.129395	0.038513	0	-0.0142727	0.0089912	-1.0082111	0	-0.01164174	0.00472522	-1.00033355	0	134	506	-1215291498	-1215291498	147
0.910149	-0.064453	0.051514	-0.013000	0	-0.0131283	0.0113754	-1.0069313	0	-0.00784969	0.00620818	-0.99874616	0	150	506	-1934781167	-1934781167	147
0.910161	-0.051819	0.133911	-0.043518	0	-0.0119629	0.0108833	-1.0073318	0	-0.01088572	0.00941420	-0.99918294	0	166	506	-1947074343	-1947074343	147
0.910173	-0.039368	0.047974	-0.025146	0	-0.0111103	0.0100613	-1.0083885	0	-0.00913215	0.00702834	-0.99961615	0	182	507	886036187	886036187	147
0.910184	-0.147827	-0.114014	0.064575	0	-0.0096626	0.0109539	-1.0080338	0	-0.00969410	0.00816965	-1.00024557	0	198	507	-1044316501	-1044316501	147
0.910217	-0.024414	0.007202	-0.014648	0	-0.0118866	0.0109177	-1.0087967	0	-0.00753736	0.00533438	-0.99841785	0	214	507	-770044957	-770044957	147
0.910229	0.035339	-0.069031	-0.123657	0	-0.0146790	0.0127735	-1.0046673	0	-0.00951195	0.00346017	-0.99912739	0	230	507	-1722336875	-1722336875	147
0.910240	-0.018860	-0.095764	0.235840	0	-0.0108337	0.0128632	-1.0086594	0	-0.00760984	0.00640750	-0.99964237	0	246	506	986612844	986612844	147
0.910269	-0.075623	-0.053711	0.173706	0	-0.0081139	0.0082817	-1.0035343	0	-0.00729489	0.00372863	-1.00209737	0	6	506	-860991211	-860991211	147
0.910281	0.044312	0.027832	-0.049683	0	-0.0112057	0.0095749	-1.0087852	0	-0.01060343	0.00637674	-0.99945068	0	22	506	1873934158	1873934158	147
0.910292	-0.124573	-0.137939	0.062012	0	-0.0111256	0.0129395	-1.0064220	0	-0.00795650	0.00666595	-1.00045705	0	38	506	216074953	216074953	147
0.910304	0.135803	-0.025146	0.093872	0	-0.0125580	0.0114479	-1.0068588	0	-0.00843668	0.00816798	-0.99991608	0	54	507	2144625451	2144625451	147
0.910337	-0.097717	-0.054688	0.046082	0	-0.0140114	0.0088081	-1.0053253	0	-0.00843620	0.00538874	-1.00194979	0	70	506	-1049797901	-1049797901	147
0.910349	-0.216187	0.047607	-0.037842	0	-0.0122204	0.0125828	-1.0060883	0	-0.00985861	0.00498700	-1.00117803	0	86	507	1854974458	1854974458	147
0.910360	-0.014221	0.042603	0.063782	0	-0.0063210	0.0074844	-1.0103340	0	-0.00799203	0.00616884	-1.00087166	0	102	506	-679131785	-679131785	147
0.910389	0.077454	0.102417	-0.081055	0	-0.0138130	0.0100918	-1.0065708	0	-0.00787878	0.00638008	-0.99918532	0	118	507	-1334572873	-1334572873	147
0.949901	0.116455	-0.017090	0.059021	0	-0.0110493	0.0071411	-1.0056629	0	-0.00789714	0.00670338	-1.00134754	0	134	506	-1115517044	-1115517044	147
0.949918	-0.048157	0.213684	0.038330	0	-0.0114574	0.0116425	-1.0068874	0	-0.01082253	0.00723767	-0.99972963	0	150	506	-304330318	-304330318	147
0.949930	-0.104614	0.091125	0.014709	0	-0.0111942	0.0115604	-1.0052166	0	-0.00827003	0.00828600	-0.99879146	0	166	506	1867808211	1867808211	147
0.949978	-0.267883	-0.089417	0.055725	0	-0.0117245	0.0120068	-1.0055103	0	-0.00982547	0.00892353	-0.99791694	0	182	506	-1317152162	-1317152162	147
0.949989	-0.112000	0.001465	0.070435	0	-0.0090504	0.0126324	-1.0082607	0	-0.00950336	0.00805712	-0.99540687	0	198	506	-1451813014	-1451813014	147
0.973897	-0.034119	-0.057190	-0.002747	0	-0.0083675	0.0154457	-1.0079174	0	-0.00824857	0.00849199	-0.99779630	0	214	506	-180212847	-180212847	147
0.973973	-0.059326	-0.121826	0.024353	0	-0.0144997	0.0080490	-1.0084896	0	-0.00837636	0.00618434	-0.99650717	0	230	506	1141271741	1141271741	147
0.973986	-0.156067	0.077209	-0.021484	0	-0.0131073	0.0119190	-1.0103130	0	-0.01042891	0.00690436	-1.00009513	0	246	506	-753420945	-753420945	147
0.997869	0.000916	-0.047363	-0.000732	0	-0.0102844	0.0062313	-1.0100632	0	-0.00919819	0.00785613	-1.00052595	0	6	507	-105328770	-105328770	147
0.997886	-0.163696	0.132935	0.042053	0	-0.0129642	0.0151081	-1.0068626	0	-0.00990748	0.00548935	-0.99708915	0	22	507	1098194471	1098194471	147
0.997937	-0.067627	-0.175049	0.019043	0	-0.0120468	0.0141659	-1.0064507	0	-0.00951934	0.00548148	-0.99894118	0	38	506	-1221598742	-1221598742	147
